DEPARTAMENTO,PROVINCIA,DISTRITO,DISTANCIA,UBIGEO,ANIO,TOTAL_POBLACION,TOTAL_VIVIENDA,VIVIENDAS_HABITADAS,POBLACION_CON_COBERTURA,POBLACION_SIN_COBERTURA,FECHA_CORTE,Latitude,Longitude
CUSCO,ANTA,ANTA,0,80301,2019,1900,410,410,1900.0,0.0,20230810,-13.4715992,-72.1487471
CUSCO,ANTA,ANTA,0,80301,2019,560,160,140,560.0,0.0,20230810,-13.4715992,-72.1487471
CUSCO,ANTA,ANTA,0,80301,2019,392,78,78,392.0,0.0,20230810,-13.4715992,-72.1487471
CUSCO,CANCHIS,MARANGANI,53,80604,2018,119,53,51,110.0,9.0,20230810,-14.3573737,-71.1686419
CUSCO,CANCHIS,MARANGANI,53,80604,2018,65,33,28,65.0,0.0,20230810,-14.3573737,-71.1686419
CUSCO,CANCHIS,MARANGANI,53,80604,2019,270,92,90,100.0,170.0,20230810,-14.3573737,-71.1686419
CUSCO,CANCHIS,MARANGANI,53,80604,2018,253,82,73,253.0,0.0,20230810,-14.3573737,-71.1686419
CUSCO,CANCHIS,MARANGANI,53,80604,2018,1930,380,370,1930.0,0.0,20230810,-14.3573737,-71.1686419
CUSCO,CANCHIS,MARANGANI,53,80604,2019,600,155,150,600.0,0.0,20230810,-14.3573737,-71.1686419
CUSCO,CANCHIS,MARANGANI,53,80604,2018,163,79,76,163.0,0.0,20230810,-14.3573737,-71.1686419
CUSCO,CANCHIS,MARANGANI,53,80604,2018,158,48,46,158.0,0.0,20230810,-14.3573737,-71.1686419
CUSCO,CANCHIS,MARANGANI,53,80604,2019,220,68,65,216.0,4.0,20230810,-14.3573737,-71.1686419
CUSCO,CANCHIS,MARANGANI,53,80604,2018,124,58,39,109.0,15.0,20230810,-14.3573737,-71.1686419
CUSCO,CANCHIS,MARANGANI,53,80604,2018,126,48,45,126.0,0.0,20230810,-14.3573737,-71.1686419
CUSCO,CANCHIS,MARANGANI,53,80604,2018,281,103,97,281.0,0.0,20230810,-14.3573737,-71.1686419
CUSCO,CANCHIS,MARANGANI,53,80604,2018,68,22,20,68.0,0.0,20230810,-14.3573737,-71.1686419
CUSCO,CANCHIS,MARANGANI,53,80604,2019,70,29,27,68.0,2.0,20230810,-14.3573737,-71.1686419
CUSCO,CANCHIS,MARANGANI,53,80604,2018,194,63,61,194.0,0.0,20230810,-14.3573737,-71.1686419
CUSCO,CANCHIS,MARANGANI,53,80604,2018,243,65,65,243.0,0.0,20230810,-14.3573737,-71.1686419
CUSCO,CANCHIS,MARANGANI,53,80604,2018,126,54,51,126.0,0.0,20230810,-14.3573737,-71.1686419
CUSCO,CANCHIS,MARANGANI,53,80604,2018,108,34,31,108.0,0.0,20230810,-14.3573737,-71.1686419
CUSCO,CANCHIS,SAN PABLO,40,80606,2019,16,7,7,16.0,0.0,20230810,-14.201866,-71.31498
CUSCO,CANCHIS,SAN PABLO,40,80606,2019,15,7,7,15.0,0.0,20230810,-14.201866,-71.31498
CUSCO,CANCHIS,SAN PABLO,40,80606,2019,15,6,6,15.0,0.0,20230810,-14.201866,-71.31498
CUSCO,CALCA,LARES,57,80404,2019,18,5,5,7.0,11.0,20230810,-13.1041821,-72.0442395
CUSCO,CALCA,LARES,57,80404,2019,12,5,5,12.0,0.0,20230810,-13.1041821,-72.0442395
CUSCO,CALCA,LARES,57,80404,2018,13,4,3,13.0,0.0,20230810,-13.1041821,-72.0442395
CUSCO,CALCA,LARES,57,80404,2019,30,10,9,30.0,0.0,20230810,-13.1041821,-72.0442395
CUSCO,CALCA,LARES,57,80404,2018,17,6,6,,,20230810,-13.1041821,-72.0442395
CUSCO,CALCA,LARES,57,80404,2019,78,45,35,78.0,0.0,20230810,-13.1041821,-72.0442395
CUSCO,CALCA,LARES,57,80404,2018,29,11,9,20.0,9.0,20230810,-13.1041821,-72.0442395
CUSCO,CALCA,LARES,57,80404,2019,135,36,36,135.0,0.0,20230810,-13.1041821,-72.0442395
CUSCO,CALCA,LARES,57,80404,2019,58,35,20,58.0,0.0,20230810,-13.1041821,-72.0442395
CUSCO,CALCA,LARES,57,80404,2018,32,15,12,32.0,0.0,20230810,-13.1041821,-72.0442395
CUSCO,CALCA,LARES,57,80404,2019,516,255,170,516.0,0.0,20230810,-13.1041821,-72.0442395
CUSCO,CALCA,LARES,57,80404,2019,33,11,8,33.0,0.0,20230810,-13.1041821,-72.0442395
CUSCO,CALCA,LARES,57,80404,2019,642,213,198,642.0,0.0,20230810,-13.1041821,-72.0442395
CUSCO,CALCA,LARES,57,80404,2019,65,58,29,65.0,0.0,20230810,-13.1041821,-72.0442395
CUSCO,CALCA,LARES,57,80404,2019,15,8,6,15.0,0.0,20230810,-13.1041821,-72.0442395
CUSCO,CALCA,LARES,57,80404,2019,118,34,30,118.0,0.0,20230810,-13.1041821,-72.0442395
CUSCO,CALCA,LARES,57,80404,2019,17,9,6,17.0,0.0,20230810,-13.1041821,-72.0442395
CUSCO,CALCA,LARES,57,80404,2019,73,26,26,66.0,7.0,20230810,-13.1041821,-72.0442395
CUSCO,CALCA,LARES,57,80404,2019,60,19,16,60.0,0.0,20230810,-13.1041821,-72.0442395
CUSCO,CALCA,LARES,57,80404,2019,24,7,7,24.0,0.0,20230810,-13.1041821,-72.0442395
CUSCO,CALCA,LARES,57,80404,2019,56,18,13,56.0,0.0,20230810,-13.1041821,-72.0442395
CUSCO,CALCA,LARES,57,80404,2019,25,8,8,25.0,0.0,20230810,-13.1041821,-72.0442395
CUSCO,ANTA,ANTA,0,80301,2019,226,74,72,226.0,0.0,20230810,-13.4715992,-72.1487471
CUSCO,ANTA,ANTA,0,80301,2019,317,114,114,304.0,13.0,20230810,-13.4715992,-72.1487471
CUSCO,ANTA,ANTA,0,80301,2019,325,75,71,325.0,0.0,20230810,-13.4715992,-72.1487471
CUSCO,ANTA,ANTA,0,80301,2019,490,180,178,490.0,0.0,20230810,-13.4715992,-72.1487471
CUSCO,ANTA,ANTA,0,80301,2019,440,100,100,440.0,0.0,20230810,-13.4715992,-72.1487471
CUSCO,ANTA,ANTA,0,80301,2019,628,153,153,628.0,0.0,20230810,-13.4715992,-72.1487471
CUSCO,ANTA,ANTA,0,80301,2019,210,44,42,210.0,0.0,20230810,-13.4715992,-72.1487471
CUSCO,ANTA,ANTA,0,80301,2019,1029,297,289,1029.0,0.0,20230810,-13.4715992,-72.1487471
CUSCO,ANTA,ANTA,0,80301,2019,371,106,93,369.0,2.0,20230810,-13.4715992,-72.1487471
CUSCO,ANTA,ANTA,0,80301,2019,300,73,60,300.0,0.0,20230810,-13.4715992,-72.1487471
CUSCO,ANTA,ANTA,0,80301,2019,970,199,199,970.0,0.0,20230810,-13.4715992,-72.1487471
CUSCO,ANTA,ANTA,0,80301,2019,326,75,75,326.0,0.0,20230810,-13.4715992,-72.1487471
CUSCO,ANTA,ANTA,0,80301,2019,1275,256,256,1275.0,0.0,20230810,-13.4715992,-72.1487471
CUSCO,ANTA,ANTA,0,80301,2019,332,86,83,332.0,0.0,20230810,-13.4715992,-72.1487471
CUSCO,ANTA,ANTA,0,80301,2019,1150,230,230,1150.0,0.0,20230810,-13.4715992,-72.1487471
CUSCO,ANTA,ANTA,0,80301,2019,348,105,105,348.0,0.0,20230810,-13.4715992,-72.1487471
CUSCO,ANTA,ANTA,0,80301,2019,108,20,20,108.0,0.0,20230810,-13.4715992,-72.1487471
CUSCO,ANTA,ANTA,0,80301,2019,1700,350,350,1700.0,0.0,20230810,-13.4715992,-72.1487471
CUSCO,ANTA,ANTA,0,80301,2019,944,136,136,944.0,0.0,20230810,-13.4715992,-72.1487471
CUSCO,ANTA,ANTA,0,80301,2019,91,32,32,91.0,0.0,20230810,-13.4715992,-72.1487471
CUSCO,ANTA,ANTA,0,80301,2018,86,30,27,86.0,0.0,20230810,-13.4715992,-72.1487471
CUSCO,ANTA,ANTA,0,80301,2019,36,12,9,36.0,0.0,20230810,-13.4715992,-72.1487471
CUSCO,CANCHIS,SAN PABLO,40,80606,2019,36,12,11,36.0,0.0,20230810,-14.201866,-71.31498
CUSCO,CANCHIS,SAN PABLO,40,80606,2019,25,10,10,10.0,15.0,20230810,-14.201866,-71.31498
CUSCO,CANCHIS,SAN PABLO,40,80606,2019,35,15,2,35.0,0.0,20230810,-14.201866,-71.31498
CUSCO,CANCHIS,SAN PABLO,40,80606,2019,15,22,10,15.0,0.0,20230810,-14.201866,-71.31498
CUSCO,CANCHIS,SAN PABLO,40,80606,2019,43,14,14,42.0,1.0,20230810,-14.201866,-71.31498
CUSCO,CANCHIS,SAN PABLO,40,80606,2019,36,12,12,36.0,0.0,20230810,-14.201866,-71.31498
CUSCO,CANCHIS,SAN PABLO,40,80606,2019,9,3,3,9.0,0.0,20230810,-14.201866,-71.31498
CUSCO,CANCHIS,SAN PABLO,40,80606,2019,31,32,20,,,20230810,-14.201866,-71.31498
CUSCO,CANCHIS,SAN PABLO,40,80606,2019,1900,500,445,1900.0,0.0,20230810,-14.201866,-71.31498
CUSCO,CANCHIS,SAN PABLO,40,80606,2019,45,15,15,45.0,0.0,20230810,-14.201866,-71.31498
CUSCO,CANCHIS,SAN PABLO,40,80606,2018,275,96,92,275.0,0.0,20230810,-14.201866,-71.31498
CUSCO,CANCHIS,SAN PABLO,40,80606,2019,11,6,4,11.0,0.0,20230810,-14.201866,-71.31498
CUSCO,CANCHIS,SAN PABLO,40,80606,2018,1900,500,480,1900.0,0.0,20230810,-14.201866,-71.31498
CUSCO,CANCHIS,SAN PABLO,40,80606,2019,33,11,10,11.0,22.0,20230810,-14.201866,-71.31498
CUSCO,CANCHIS,SAN PABLO,40,80606,2018,100,45,44,100.0,0.0,20230810,-14.201866,-71.31498
CUSCO,CANCHIS,SAN PABLO,40,80606,2019,85,30,30,85.0,0.0,20230810,-14.201866,-71.31498
CUSCO,CANCHIS,SAN PABLO,40,80606,2019,10,5,5,10.0,0.0,20230810,-14.201866,-71.31498
CUSCO,CANCHIS,SAN PABLO,40,80606,2019,114,64,57,114.0,0.0,20230810,-14.201866,-71.31498
CUSCO,CANCHIS,SAN PABLO,40,80606,2019,600,140,120,550.0,50.0,20230810,-14.201866,-71.31498
CUSCO,CANCHIS,SAN PABLO,40,80606,2019,88,42,42,88.0,0.0,20230810,-14.201866,-71.31498
CUSCO,CANCHIS,SAN PABLO,40,80606,2019,63,25,25,25.0,38.0,20230810,-14.201866,-71.31498
CUSCO,CALCA,LARES,57,80404,2018,347,104,95,347.0,0.0,20230810,-13.1041821,-72.0442395
CUSCO,CALCA,LARES,57,80404,2019,15,6,5,15.0,0.0,20230810,-13.1041821,-72.0442395
CUSCO,CALCA,LARES,57,80404,2019,69,26,18,69.0,0.0,20230810,-13.1041821,-72.0442395
CUSCO,CALCA,LARES,57,80404,2019,12,7,6,12.0,0.0,20230810,-13.1041821,-72.0442395
CUSCO,CALCA,LARES,57,80404,2019,21,9,7,21.0,0.0,20230810,-13.1041821,-72.0442395
CUSCO,CALCA,LARES,57,80404,2019,153,45,38,153.0,0.0,20230810,-13.1041821,-72.0442395
CUSCO,CALCA,LARES,57,80404,2019,757,249,20,757.0,0.0,20230810,-13.1041821,-72.0442395
CUSCO,CALCA,LARES,57,80404,2019,6,3,2,6.0,0.0,20230810,-13.1041821,-72.0442395
CUSCO,CALCA,LARES,57,80404,2018,601,240,222,601.0,0.0,20230810,-13.1041821,-72.0442395
CUSCO,CALCA,LARES,57,80404,2018,122,37,30,122.0,0.0,20230810,-13.1041821,-72.0442395
CUSCO,CALCA,LARES,57,80404,2019,13,6,4,13.0,0.0,20230810,-13.1041821,-72.0442395
CUSCO,CALCA,LARES,57,80404,2018,63,24,20,63.0,0.0,20230810,-13.1041821,-72.0442395
CUSCO,CALCA,LARES,57,80404,2018,86,35,32,86.0,0.0,20230810,-13.1041821,-72.0442395
CUSCO,CALCA,LARES,57,80404,2019,285,68,68,285.0,0.0,20230810,-13.1041821,-72.0442395
CUSCO,CALCA,LARES,57,80404,2019,112,29,29,29.0,83.0,20230810,-13.1041821,-72.0442395
CUSCO,CALCA,LARES,57,80404,2019,35,10,7,35.0,0.0,20230810,-13.1041821,-72.0442395
CUSCO,CALCA,LARES,57,80404,2019,173,55,50,173.0,0.0,20230810,-13.1041821,-72.0442395
CUSCO,CALCA,TARAY,20,80407,2019,488,140,130,488.0,0.0,20230810,-13.4275831,-71.8669902
CUSCO,CALCA,TARAY,20,80407,2019,545,130,120,525.0,20.0,20230810,-13.4275831,-71.8669902
CUSCO,CALCA,TARAY,20,80407,2019,502,150,130,502.0,0.0,20230810,-13.4275831,-71.8669902
CUSCO,CALCA,TARAY,20,80407,2019,94,57,22,94.0,0.0,20230810,-13.4275831,-71.8669902
CUSCO,CALCA,TARAY,20,80407,2019,400,109,104,400.0,0.0,20230810,-13.4275831,-71.8669902
CUSCO,ANTA,ANTA,0,80301,2019,302,82,54,302.0,0.0,20230810,-13.4715992,-72.1487471
CUSCO,ANTA,ANTA,0,80301,2019,1014,301,292,1014.0,0.0,20230810,-13.4715992,-72.1487471
CUSCO,ANTA,ANTA,0,80301,2019,985,208,200,985.0,0.0,20230810,-13.4715992,-72.1487471
CUSCO,ANTA,ANCAHUASI,20,80302,2018,602,220,209,602.0,0.0,20230810,-13.4571382,-72.3005668
CUSCO,ANTA,ANCAHUASI,20,80302,2018,280,78,75,280.0,0.0,20230810,-13.4571382,-72.3005668
CUSCO,ANTA,ANCAHUASI,20,80302,2018,120,30,20,120.0,0.0,20230810,-13.4571382,-72.3005668
CUSCO,ANTA,ANCAHUASI,20,80302,2019,1800,500,470,710.0,1090.0,20230810,-13.4571382,-72.3005668
CUSCO,ANTA,ANCAHUASI,20,80302,2018,119,52,49,90.0,29.0,20230810,-13.4571382,-72.3005668
CUSCO,ANTA,ANCAHUASI,20,80302,2018,96,26,23,70.0,26.0,20230810,-13.4571382,-72.3005668
CUSCO,ANTA,ANCAHUASI,20,80302,2018,80,20,20,80.0,0.0,20230810,-13.4571382,-72.3005668
CUSCO,ANTA,ANCAHUASI,20,80302,2018,319,96,90,319.0,0.0,20230810,-13.4571382,-72.3005668
CUSCO,ANTA,ANCAHUASI,20,80302,2018,480,155,150,480.0,0.0,20230810,-13.4571382,-72.3005668
CUSCO,ANTA,ANCAHUASI,20,80302,2018,89,20,20,89.0,0.0,20230810,-13.4571382,-72.3005668
CUSCO,ANTA,ANCAHUASI,20,80302,2018,148,37,35,148.0,0.0,20230810,-13.4571382,-72.3005668
CUSCO,ANTA,ANCAHUASI,20,80302,2018,180,45,40,80.0,100.0,20230810,-13.4571382,-72.3005668
CUSCO,ANTA,ANCAHUASI,20,80302,2018,84,21,21,84.0,0.0,20230810,-13.4571382,-72.3005668
CUSCO,ANTA,ANCAHUASI,20,80302,2019,168,126,42,150.0,18.0,20230810,-13.4571382,-72.3005668
CUSCO,ANTA,ANCAHUASI,20,80302,2018,470,100,98,470.0,0.0,20230810,-13.4571382,-72.3005668
CUSCO,ANTA,ANCAHUASI,20,80302,2018,148,49,47,148.0,0.0,20230810,-13.4571382,-72.3005668
CUSCO,ANTA,ANCAHUASI,20,80302,2018,120,35,30,120.0,0.0,20230810,-13.4571382,-72.3005668
CUSCO,ANTA,ANCAHUASI,20,80302,2018,1995,560,540,1995.0,0.0,20230810,-13.4571382,-72.3005668
CUSCO,CALCA,TARAY,20,80407,2019,348,112,97,348.0,0.0,20230810,-13.4275831,-71.8669902
CUSCO,CALCA,TARAY,20,80407,2019,368,115,107,368.0,0.0,20230810,-13.4275831,-71.8669902
CUSCO,CALCA,TARAY,20,80407,2018,128,60,38,128.0,0.0,20230810,-13.4275831,-71.8669902
CUSCO,CALCA,TARAY,20,80407,2019,90,32,30,90.0,0.0,20230810,-13.4275831,-71.8669902
CUSCO,CALCA,TARAY,20,80407,2019,290,62,54,290.0,0.0,20230810,-13.4275831,-71.8669902
CUSCO,CALCA,TARAY,20,80407,2019,684,318,288,594.0,90.0,20230810,-13.4275831,-71.8669902
CUSCO,CALCA,TARAY,20,80407,2019,90,40,30,90.0,0.0,20230810,-13.4275831,-71.8669902
CUSCO,CALCA,TARAY,20,80407,2019,434,130,122,434.0,0.0,20230810,-13.4275831,-71.8669902
CUSCO,CALCA,TARAY,20,80407,2019,78,86,26,78.0,0.0,20230810,-13.4275831,-71.8669902
CUSCO,CALCA,YANATILE,132,80408,2019,6000,1200,1200,6000.0,0.0,20230810,-12.76566315,-72.13557189990377
CUSCO,CALCA,YANATILE,132,80408,2018,87,29,29,87.0,0.0,20230810,-12.76566315,-72.13557189990377
CUSCO,CALCA,YANATILE,132,80408,2019,30,6,6,30.0,0.0,20230810,-12.76566315,-72.13557189990377
CUSCO,CALCA,YANATILE,132,80408,2018,250,50,50,250.0,0.0,20230810,-12.76566315,-72.13557189990377
CUSCO,CALCA,YANATILE,132,80408,2018,192,48,48,192.0,0.0,20230810,-12.76566315,-72.13557189990377
CUSCO,CALCA,YANATILE,132,80408,2019,150,65,65,150.0,0.0,20230810,-12.76566315,-72.13557189990377
CUSCO,CALCA,YANATILE,132,80408,2019,95,25,23,,,20230810,-12.76566315,-72.13557189990377
CUSCO,CALCA,YANATILE,132,80408,2017,0,0,0,,,20230810,-12.76566315,-72.13557189990377
CUSCO,CALCA,YANATILE,132,80408,2018,300,86,60,300.0,0.0,20230810,-12.76566315,-72.13557189990377
CUSCO,CALCA,YANATILE,132,80408,2018,155,36,31,155.0,0.0,20230810,-12.76566315,-72.13557189990377
CUSCO,CALCA,YANATILE,132,80408,2019,49,9,9,49.0,0.0,20230810,-12.76566315,-72.13557189990377
CUSCO,CALCA,YANATILE,132,80408,2018,60,15,12,60.0,0.0,20230810,-12.76566315,-72.13557189990377
CUSCO,CALCA,YANATILE,132,80408,2019,81,27,25,81.0,0.0,20230810,-12.76566315,-72.13557189990377
CUSCO,ANTA,ANCAHUASI,20,80302,2018,468,130,117,468.0,0.0,20230810,-13.4571382,-72.3005668
CUSCO,ANTA,ANCAHUASI,20,80302,2019,93,40,40,93.0,0.0,20230810,-13.4571382,-72.3005668
CUSCO,ANTA,ANCAHUASI,20,80302,2018,890,210,200,890.0,0.0,20230810,-13.4571382,-72.3005668
CUSCO,ANTA,ANCAHUASI,20,80302,2018,180,50,48,180.0,0.0,20230810,-13.4571382,-72.3005668
CUSCO,ANTA,ANCAHUASI,20,80302,2018,108,28,23,85.0,23.0,20230810,-13.4571382,-72.3005668
CUSCO,ANTA,ANCAHUASI,20,80302,2019,261,87,87,200.0,61.0,20230810,-13.4571382,-72.3005668
CUSCO,ANTA,ANCAHUASI,20,80302,2018,89,21,21,89.0,0.0,20230810,-13.4571382,-72.3005668
CUSCO,ANTA,CACHIMAYO,33,80303,2019,344,88,86,344.0,0.0,20230810,-13.475679,-72.0694716
CUSCO,ANTA,CACHIMAYO,33,80303,2019,399,110,100,399.0,0.0,20230810,-13.475679,-72.0694716
CUSCO,ANTA,CACHIMAYO,33,80303,2018,21,7,7,21.0,0.0,20230810,-13.475679,-72.0694716
CUSCO,ANTA,CACHIMAYO,33,80303,2018,488,122,122,488.0,0.0,20230810,-13.475679,-72.0694716
CUSCO,ANTA,CACHIMAYO,33,80303,2019,127,27,25,127.0,0.0,20230810,-13.475679,-72.0694716
CUSCO,ANTA,CACHIMAYO,33,80303,2018,380,98,95,380.0,0.0,20230810,-13.475679,-72.0694716
CUSCO,ANTA,CACHIMAYO,33,80303,2019,280,90,88,280.0,0.0,20230810,-13.475679,-72.0694716
CUSCO,ANTA,CACHIMAYO,33,80303,2018,12,3,3,12.0,0.0,20230810,-13.475679,-72.0694716
CUSCO,ANTA,CACHIMAYO,33,80303,2018,40,10,10,40.0,0.0,20230810,-13.475679,-72.0694716
CUSCO,ANTA,CACHIMAYO,33,80303,2019,110,27,27,110.0,0.0,20230810,-13.475679,-72.0694716
CUSCO,ANTA,CACHIMAYO,33,80303,2019,408,108,105,408.0,0.0,20230810,-13.475679,-72.0694716
CUSCO,ANTA,CACHIMAYO,33,80303,2018,63,21,21,63.0,0.0,20230810,-13.475679,-72.0694716
CUSCO,ANTA,CACHIMAYO,33,80303,2018,184,47,45,184.0,0.0,20230810,-13.475679,-72.0694716
CUSCO,ANTA,PUCYURA,4,80308,2018,93,18,18,70.0,23.0,20230810,-13.4793288,-72.1113614
CUSCO,ANTA,PUCYURA,4,80308,2019,97,23,20,97.0,0.0,20230810,-13.4793288,-72.1113614
CUSCO,CALCA,YANATILE,132,80408,2018,190,48,38,190.0,0.0,20230810,-12.76566315,-72.13557189990377
CUSCO,CALCA,YANATILE,132,80408,2019,33,11,10,33.0,0.0,20230810,-12.76566315,-72.13557189990377
CUSCO,CALCA,YANATILE,132,80408,2018,96,30,30,96.0,0.0,20230810,-12.76566315,-72.13557189990377
CUSCO,CALCA,YANATILE,132,80408,2019,233,51,46,233.0,0.0,20230810,-12.76566315,-72.13557189990377
CUSCO,CALCA,YANATILE,132,80408,2017,0,0,0,,,20230810,-12.76566315,-72.13557189990377
CUSCO,CALCA,YANATILE,132,80408,2018,275,58,55,275.0,0.0,20230810,-12.76566315,-72.13557189990377
CUSCO,CALCA,YANATILE,132,80408,2019,86,38,33,86.0,0.0,20230810,-12.76566315,-72.13557189990377
CUSCO,CALCA,YANATILE,132,80408,2018,85,18,17,85.0,0.0,20230810,-12.76566315,-72.13557189990377
CUSCO,CALCA,YANATILE,132,80408,2018,10,4,4,10.0,0.0,20230810,-12.76566315,-72.13557189990377
CUSCO,CALCA,YANATILE,132,80408,2019,180,37,36,180.0,0.0,20230810,-12.76566315,-72.13557189990377
CUSCO,CALCA,YANATILE,132,80408,2019,51,17,17,51.0,0.0,20230810,-12.76566315,-72.13557189990377
CUSCO,CALCA,YANATILE,132,80408,2018,125,40,25,125.0,0.0,20230810,-12.76566315,-72.13557189990377
CUSCO,CALCA,YANATILE,132,80408,2018,24,7,6,24.0,0.0,20230810,-12.76566315,-72.13557189990377
CUSCO,CALCA,YANATILE,132,80408,2018,60,12,12,60.0,0.0,20230810,-12.76566315,-72.13557189990377
CUSCO,CALCA,YANATILE,132,80408,2019,5,3,2,5.0,0.0,20230810,-12.76566315,-72.13557189990377
CUSCO,CALCA,YANATILE,132,80408,2019,280,57,56,280.0,0.0,20230810,-12.76566315,-72.13557189990377
CUSCO,CALCA,YANATILE,132,80408,2018,25,5,5,25.0,0.0,20230810,-12.76566315,-72.13557189990377
CUSCO,CALCA,YANATILE,132,80408,2018,35,7,7,35.0,0.0,20230810,-12.76566315,-72.13557189990377
CUSCO,CALCA,YANATILE,132,80408,2019,94,22,20,84.0,10.0,20230810,-12.76566315,-72.13557189990377
CUSCO,CALCA,YANATILE,132,80408,2018,400,111,80,400.0,0.0,20230810,-12.76566315,-72.13557189990377
CUSCO,CALCA,YANATILE,132,80408,2019,252,63,63,252.0,0.0,20230810,-12.76566315,-72.13557189990377
CUSCO,CALCA,YANATILE,132,80408,2018,135,30,27,135.0,0.0,20230810,-12.76566315,-72.13557189990377
CUSCO,CANCHIS,SAN PABLO,40,80606,2019,5,1,1,5.0,0.0,20230810,-14.201866,-71.31498
CUSCO,CANCHIS,SAN PABLO,40,80606,2019,34,10,10,34.0,0.0,20230810,-14.201866,-71.31498
CUSCO,CANCHIS,SAN PABLO,40,80606,2019,160,65,54,160.0,0.0,20230810,-14.201866,-71.31498
CUSCO,CANCHIS,SAN PABLO,40,80606,2019,125,51,51,115.0,10.0,20230810,-14.201866,-71.31498
CUSCO,CANCHIS,SAN PABLO,40,80606,2019,308,82,77,240.0,68.0,20230810,-14.201866,-71.31498
CUSCO,CANCHIS,SAN PABLO,40,80606,2019,63,28,28,63.0,0.0,20230810,-14.201866,-71.31498
CUSCO,CANCHIS,CHECACUPE,67,80602,2018,150,40,38,120.0,30.0,20230810,-14.0251714,-71.4535654
CUSCO,CANCHIS,CHECACUPE,67,80602,2018,60,50,24,56.0,4.0,20230810,-14.0251714,-71.4535654
CUSCO,CANCHIS,CHECACUPE,67,80602,2018,118,70,58,118.0,0.0,20230810,-14.0251714,-71.4535654
CUSCO,CANCHIS,CHECACUPE,67,80602,2018,360,130,60,360.0,0.0,20230810,-14.0251714,-71.4535654
CUSCO,CANCHIS,CHECACUPE,67,80602,2018,25,15,8,25.0,0.0,20230810,-14.0251714,-71.4535654
CUSCO,CANCHIS,CHECACUPE,67,80602,2018,105,28,24,80.0,25.0,20230810,-14.0251714,-71.4535654
CUSCO,CANCHIS,CHECACUPE,67,80602,2018,140,70,28,140.0,0.0,20230810,-14.0251714,-71.4535654
CUSCO,CANCHIS,CHECACUPE,67,80602,2018,48,48,17,45.0,3.0,20230810,-14.0251714,-71.4535654
CUSCO,CANCHIS,CHECACUPE,67,80602,2018,1560,690,440,1560.0,0.0,20230810,-14.0251714,-71.4535654
CUSCO,CANCHIS,CHECACUPE,67,80602,2018,80,25,19,78.0,2.0,20230810,-14.0251714,-71.4535654
CUSCO,CANCHIS,CHECACUPE,67,80602,2019,135,45,33,135.0,0.0,20230810,-14.0251714,-71.4535654
CUSCO,CANCHIS,CHECACUPE,67,80602,2019,47,17,10,47.0,0.0,20230810,-14.0251714,-71.4535654
CUSCO,CANCHIS,CHECACUPE,67,80602,2018,220,95,82,220.0,0.0,20230810,-14.0251714,-71.4535654
CUSCO,CANCHIS,CHECACUPE,67,80602,2018,15,10,8,15.0,0.0,20230810,-14.0251714,-71.4535654
CUSCO,CANCHIS,CHECACUPE,67,80602,2019,8,6,4,8.0,0.0,20230810,-14.0251714,-71.4535654
CUSCO,CANCHIS,CHECACUPE,67,80602,2019,508,212,209,508.0,0.0,20230810,-14.0251714,-71.4535654
CUSCO,CALCA,YANATILE,132,80408,2019,10,13,10,10.0,0.0,20230810,-12.76566315,-72.13557189990377
CUSCO,CALCA,YANATILE,132,80408,2018,655,131,131,655.0,0.0,20230810,-12.76566315,-72.13557189990377
CUSCO,CALCA,YANATILE,132,80408,2018,18,6,6,18.0,0.0,20230810,-12.76566315,-72.13557189990377
CUSCO,CALCA,YANATILE,132,80408,2018,30,11,11,30.0,0.0,20230810,-12.76566315,-72.13557189990377
CUSCO,CALCA,YANATILE,132,80408,2018,85,18,17,85.0,0.0,20230810,-12.76566315,-72.13557189990377
CUSCO,CALCA,YANATILE,132,80408,2019,36,12,12,36.0,0.0,20230810,-12.76566315,-72.13557189990377
CUSCO,CALCA,YANATILE,132,80408,2018,30,6,6,30.0,0.0,20230810,-12.76566315,-72.13557189990377
CUSCO,CALCA,YANATILE,132,80408,2019,250,50,50,250.0,0.0,20230810,-12.76566315,-72.13557189990377
CUSCO,CALCA,YANATILE,132,80408,2019,15,7,7,15.0,0.0,20230810,-12.76566315,-72.13557189990377
CUSCO,CALCA,YANATILE,132,80408,2019,70,45,35,70.0,0.0,20230810,-12.76566315,-72.13557189990377
CUSCO,CALCA,YANATILE,132,80408,2019,18,4,4,,,20230810,-12.76566315,-72.13557189990377
CUSCO,CALCA,YANATILE,132,80408,2019,20,8,7,20.0,0.0,20230810,-12.76566315,-72.13557189990377
CUSCO,CALCA,YANATILE,132,80408,2019,24,5,5,24.0,0.0,20230810,-12.76566315,-72.13557189990377
CUSCO,CALCA,YANATILE,132,80408,2018,85,19,17,85.0,0.0,20230810,-12.76566315,-72.13557189990377
CUSCO,ACOMAYO,RONDOCAN,45,80206,2019,3,1,1,3.0,0.0,20230810,-13.7792824,-71.7818597
CUSCO,ACOMAYO,RONDOCAN,45,80206,2019,3,1,1,,,20230810,-13.7792824,-71.7818597
CUSCO,ACOMAYO,RONDOCAN,45,80206,2019,13,18,5,13.0,0.0,20230810,-13.7792824,-71.7818597
CUSCO,ACOMAYO,RONDOCAN,45,80206,2019,78,32,26,73.0,5.0,20230810,-13.7792824,-71.7818597
